date,National Home Price Index,Atlanta,Boston,Charlotte,Chicago,Cleveland,Dallas,Denver,Detroit,Las Vegas,Los Angeles,Miami,Minneapolis,New York,Phoenix,Portland,San Diego,San Francisco,Seattle,Tampa,Washington DC
2016-09-01,182.796,131.870976119605,190.542121642954,141.602890096834,133.998676695764,110.930826206712,166.858461433121,187.657297584528,108.488398550277,152.012866891252,251.46367585099,216.639830529225,153.290746899706,183.77892533091,162.403399893217,206.391410991482,226.84591666959,228.280271074686,203.808912438981,185.446462832941,214.466260680967
2016-10-01,183.722,133.061516472632,191.909914217319,142.192435525155,134.048600423807,112.407818642143,168.202080574305,188.799901715884,109.130038610952,152.448784027989,252.108329578838,218.013359918899,154.179213688486,183.795347699981,163.129383886791,207.886392509675,228.339086031394,230.363771410526,205.911725793703,187.287309574089,215.188157109869
2016-11-01,184.73,133.71870245026,193.77013437493,143.218550147644,135.366371670534,113.124515965709,169.260124167606,190.827591549789,110.055127318098,153.490829238402,253.278593742447,219.175710941682,155.112016718559,184.999462761444,164.139201408021,209.564620551418,230.313354090214,231.50715954366,207.931489967339,188.814906742822,215.919465013778
2016-12-01,185.695,134.412682454166,195.788220265146,143.825948503441,136.810615711532,114.094259667971,170.390041720939,192.034793388392,110.619219422095,154.426165998959,254.714876317953,220.642073860924,156.075382863442,185.709540933978,165.023646312591,211.267633838415,232.09477141113,233.901713627621,210.471327920633,191.334414540203,217.089514851715
2017-01-01,186.776,134.727915210196,197.363291613947,144.716470955777,137.788737136841,114.496270063929,171.609728507479,193.567330507927,111.012922496094,155.947618296055,256.263291537385,221.2397011362,156.6597835225,187.027922429353,165.899625039606,212.689640470716,233.914170378639,235.27947424071,212.974432135378,192.207106182778,218.254849618583
2017-02-01,187.292,135.397276628447,198.980086355824,145.423829997636,138.126083353053,115.27846666748,173.639742826859,194.446175217833,111.616009351463,157.016061340557,256.943508286163,222.027851859423,157.948153213309,187.596732220118,166.70065636814,214.166071874424,235.147408683741,236.98591132835,215.846165112522,192.291259858333,218.975538737962
2017-03-01,187.971,136.069101905246,199.750458708382,146.420250470694,138.293505643781,114.717803426329,174.342362115561,194.75355313177,113.153621204905,157.821296794353,258.290441223391,221.805130336569,159.42955393994,188.563278800379,167.321459304959,215.119945954385,235.711245873126,235.471042089023,217.61405271435,192.16195772427,218.62873704448
2017-04-01,188.702,136.929150228362,198.942547725197,146.627368678775,138.189614735621,114.641034619208,174.964958153533,195.582512776968,113.876466146621,159.095697532195,258.717761813294,222.366714964924,159.66752443084,189.349853868072,168.046061503577,217.097618233279,236.781593183989,235.759532392252,219.962171618456,193.189967489359,218.515973249118
2017-05-01,189.588,137.225532222553,199.343305315007,147.265585682479,138.179490025849,114.760831136451,175.443686669027,196.530894946779,114.1927046641,160.347571133757,260.255965978244,223.373382840951,159.806086778348,189.821812559723,168.616925038406,218.134719429179,238.095300913284,237.450572439244,221.874634850542,194.735012795241,218.901675992994
2017-06-01,190.478,137.506432528069,199.890987030088,147.936651429889,138.182367796711,114.918384003263,176.200403105601,197.42408463243,114.852313673263,161.451385816364,261.242159960932,224.235216829235,160.345175286662,189.993486253325,169.319035954479,218.899326021671,239.709172463814,239.043867640909,224.25356905237,195.403007791388,219.420131789881
